persona_id,trait_name,trait_category,inferred_value,ground_truth_value,similarity_score,confidence,rationale,is_selected
persona_043,detailed job description,occupational,"A Nurse Educator or professional development specialist at a hospital, responsible for training nursing staff, who is also exploring management-level opportunities.",Provides basic nursing care under the direction of registered nurses and doctors,0.562,0.9,"Synthesized from nurseseducator.com, managementweekly.org, roberthalf.com, and local hospital sites (uams.edu, archildrens.org).",False
persona_043,Big Five - Openness,psychographic,High,Extremely High,0.67,0.7,"High Openness (hbs.edu, thediversitymovement.com), High Conscientiousness (career ambition, iepmommy.com research), High Agreeableness (nursing, doinggoodtogether.org), and Average Neuroticism (seeking work-life balance on ""workingmomsbalance.com"").",False
persona_043,Big Five - Conscientiousness,psychographic,High,Average,0.0,0.7,"High Openness (hbs.edu, thediversitymovement.com), High Conscientiousness (career ambition, iepmommy.com research), High Agreeableness (nursing, doinggoodtogether.org), and Average Neuroticism (seeking work-life balance on ""workingmomsbalance.com"").",False
persona_043,Big Five - Extraversion,psychographic,Average,Average,1.0,0.7,"High Openness (hbs.edu, thediversitymovement.com), High Conscientiousness (career ambition, iepmommy.com research), High Agreeableness (nursing, doinggoodtogether.org), and Average Neuroticism (seeking work-life balance on ""workingmomsbalance.com"").",False
persona_043,Big Five - Agreeableness,psychographic,High,Extremely Low,0.455,0.7,"High Openness (hbs.edu, thediversitymovement.com), High Conscientiousness (career ambition, iepmommy.com research), High Agreeableness (nursing, doinggoodtogether.org), and Average Neuroticism (seeking work-life balance on ""workingmomsbalance.com"").",True
persona_043,Big Five - Neuroticism,psychographic,Average,Low,0.0,0.7,"High Openness (hbs.edu, thediversitymovement.com), High Conscientiousness (career ambition, iepmommy.com research), High Agreeableness (nursing, doinggoodtogether.org), and Average Neuroticism (seeking work-life balance on ""workingmomsbalance.com"").",False
persona_044,age,demographic,35,46,0.633,0.7,"Browsing for kid's activities (lexfun4kids.com) and family recipes suggests being a parent of young children, placing them in the 30-40 age range.",False
persona_044,sex,demographic,Female,Female,1.0,0.75,"The combination of interests in family recipes, children's activities, yoga, and mindfulness blogs is statistically more common among women.",False
persona_044,race,demographic,White alone,White alone,1.0,0.2,"No direct evidence. This is a demographic assumption based on the location (Kentucky) and religious affiliation (Catholic), but it is a weak inference.",False
persona_044,ancestry,demographic,German,German,1.0,0.6,"Visited multiple sites related to Germany (germanyfootsteps.com, mygermanexpert.com), suggesting a strong interest that could stem from ancestry.",False
persona_044,religion,demographic,Catholic,Catholic,1.0,0.99,"Multiple visits to explicitly Catholic websites, including catholiccompany.com, franciscanmedia.org, and catholicinrecovery.com.",False
persona_044,place of birth,demographic,United States,Kentucky/KY,0.357,0.4,"Browsing is US-centric (Kentucky tourism, US veteran charities). The interest in Germany seems external (travel/expat info), not native.",False
persona_044,citizenship,demographic,U.S. citizen,Born in the United States,0.615,0.8,"Focus on US-based tourism, charities for U.S. veterans (fisherhouse.org), and local U.S. activities strongly implies U.S. citizenship.",False
persona_044,income,demographic,65000.0,140000.0,0.625,0.3,"This is a rough estimate for a US military family (inferred from veteran charity sites), which typically falls into a middle-income bracket depending on rank and service time.",False
persona_044,education,demographic,"Some college credit, no degree",Bachelor's degree,0.639,0.4,Plausible for a military spouse (inferred role) whose education may have been interrupted by moves. The browsing does not indicate a specific professional field.,False
persona_044,employment status,occupational,Not in labor force,"Civilian employed, at work",0.416,0.7,"Browsing history is entirely focused on family management, health, and personal well-being, suggesting the role of a stay-at-home parent.",False
persona_044,industry category,occupational,Not applicable,"MED-Residential Care Facilities, Except Skilled Nursing Facilities",0.146,0.7,Based on the inference of being a stay-at-home parent and not in the labor force.,False
persona_044,occupation category,occupational,Not applicable,MED-Physical Therapists,0.145,0.7,Based on the inference of being a stay-at-home parent and not in the labor force.,False
persona_044,class of worker,occupational,Not applicable,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",0.101,0.7,Based on the inference of being a stay-at-home parent and not in the labor force.,False
persona_044,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.8,"The interest in veteran charities (charitiesforvets.org, fisherhouse.org) strongly suggests a close family connection to a veteran or active service member, likely a spouse.",True
persona_044,marital status,demographic,Married,Married,1.0,0.9,"The combination of ""family recipes"", ""fun for kids"", and support for military families (Fisher House) strongly points to a married-couple household.",False
persona_044,household type,demographic,"Married-couple family, with own children",Married couple household with children of the householder less than 18,0.682,0.9,"Evidence of a spouse (military connection) and children (lexfun4kids.com, health.choc.org) clearly indicates this household structure.",True
persona_044,household language,demographic,English only,English only,1.0,0.8,"All browsed sites are in English, with no indication of multilingual tools or communities for household use.",True
persona_044,family presence and age,demographic,Presence of related children under 18,With related children 5 to 17 years only,0.502,0.95,Visits to lexfun4kids.com (Lexington Fun for Kids) and health.choc.org (Children's Hospital) are direct evidence of having children.,True
persona_044,health insurance,demographic,With health insurance coverage,No health insurance coverage,0.679,0.9,The inferred military connection implies the family is covered by military health insurance like TRICARE.,False
persona_044,disability,demographic,With a disability,None,0.147,0.8,"This refers to a household member. The combination of researching a children's hospital (choc.org), a recovery program (catholicinrecovery.com), and resources for hospitalized military families (fisherhouse.org) suggests a significant health challenge or disability within the family.",False
persona_044,ideology,psychographic,Moderate,Believes in equality and the importance of self-care,0.297,0.4,"Signals are mixed; a military/Catholic affiliation can lean conservative, while interests in yoga, mindfulness, and positive psychology often lean liberal. This suggests a moderate or apolitical stance.",False
